Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Contact_Name__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a04P0000004ShQ9IAK,005P0000002j5xdIAA,,201911-03828,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgpIAH,1,100 kWh,Not Invoiced,,Lupe Cove,,,Black Textile,,,Flint,003P000001FidOeIAJ,230,Loan,1,45000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQAIA0,005P0000002j5xdIAA,,201911-03829,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgqIAH,1,100 kWh,Not Invoiced,,Ailene Petrino,,1,Cream Premium,,,Flare,003P000001FidOfIAJ,130,Cash,1,57400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQBIA0,005P0000002j5xdIAA,,201911-03830,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgrIAH,1,75 kWh,Not Invoiced,1,Valencia Spadoni,,,Black Premium,,,Flint,003P000001FidOgIAJ,4150,Cash,1,40000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQCIA0,005P0000002j5xdIAA,,201911-03831,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgsIAH,1,75 kWh,Not Invoiced,,Hollie Montesdeoca,,,White Premium,,,Flare,003P000001FidOhIAJ,230,Loan,1,51500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQDIA0,005P0000002j5xdIAA,,201911-03832,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgtIAH,,100P kWh,Not Invoiced,,Kristie Rivet,,1,Black Textile,,,Flint,003P000001FidOiIAJ,130,Cash,1,44600,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQEIA0,005P0000002j5xdIAA,,201911-03833,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKguIAH,,100P kWh,Not Invoiced,,Cathey Rehnberg,,,Black Textile,,,Flint,003P000001FidOjIAJ,230,Loan,1,43500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQFIA0,005P0000002j5xdIAA,,201911-03834,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgvIAH,,100 kWh,Not Invoiced,,Denita Ihnen,,,White Premium,,,Flare,003P000001FidOkIAJ,4150,Loan,1,51500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQGIA0,005P0000002j5xdIAA,,201911-03835,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgwIAH,,100 kWh,Not Invoiced,,Christy Fons,,,Black Textile,,,Flint,003P000001FidOlIAJ,55,Loan,1,41300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQHIA0,005P0000002j5xdIAA,,201911-03836,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgxIAH,1,100P kWh,Not Invoiced,,Shelia Rattner,,,Black Premium,,,Flash,003P000001FidOmIAJ,1000,Cash,1,68300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQIIA0,005P0000002j5xdIAA,,201911-03837,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgyIAH,1,100 kWh,Not Invoiced,,Marvella Chavez,,,Black Textile,,,Flint,003P000001FidOnIAJ,1000,Cash,1,46500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQJIA0,005P0000002j5xdIAA,,201911-03838,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKgzIAH,,100 kWh,Not Invoiced,1,Dick Brasseux,,,Black Textile,,,Flash,003P000001FidOoIAJ,55,Cash,1,60000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQKIA0,005P0000002j5xdIAA,,201911-03839,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh0IAH,1,100 kWh,Not Invoiced,,Annis Bambhrolia,,,Cream Premium,,,Flash,003P000001FidOpIAJ,0,Cash,1,66500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQLIA0,005P0000002j5xdIAA,,201911-03840,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh1IAH,,100 kWh,Not Invoiced,,Carla Cotugno,,,Cream Premium,,,Flare,003P000001FidOqIAJ,55,Loan,1,51500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShQMIA0,005P0000002j5xdIAA,,201911-03841,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh2IAH,,100P kWh,Not Invoiced,,Jeannetta Deuell,,,Light Premium,,,Flash,003P000001FidOrIAJ,230,Cash,1,64800,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQNIA0,005P0000002j5xdIAA,,201911-03842,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh3IAH,,75 kWh,Not Invoiced,1,Epifania Gue,,1,Light Premium,,,Flare,003P000001FidOsIAJ,0,Cash,1,48900,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQOIA0,005P0000002j5xdIAA,,201911-03843,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh4IAH,,100P kWh,Not Invoiced,,Mayme Fera,,,Cream Premium,,,Flint,003P000001FidOtIAJ,55,Loan,1,43300,1,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQPIA0,005P0000002j5xdIAA,,201911-03844,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh5IAH,1,100P kWh,Not Invoiced,,Cristobal Tweddell,,,Light Premium,,,Flare,003P000001FidOuIAJ,1000,Cash,1,58300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQQIA0,005P0000002j5xdIAA,,201911-03845,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh6IAH,,75 kWh,Not Invoiced,1,Melia Vitucci,,,Black Premium,,,Flint,003P000001FidOvIAJ,230,Cash,1,35000,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQRIA0,005P0000002j5xdIAA,,201911-03846,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh7IAH,1,100 kWh,Not Invoiced,,Nina Paynes,,,Black Premium,,,Flare,003P000001FidOwIAJ,4150,Loan,1,55000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQSIA0,005P0000002j5xdIAA,,201911-03847,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh8IAH,1,100 kWh,Not Invoiced,,Sherlene Gischer,,1,White Premium,,,Flash,003P000001FidOxIAJ,230,Loan,1,67400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQTIA0,005P0000002j5xdIAA,,201911-03848,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKh9IAH,1,100 kWh,Not Invoiced,,Bryanna Cavazos,,1,Black Premium,,,Flash,003P000001FidOyIAJ,0,Loan,1,66100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQUIA0,005P0000002j5xdIAA,,201911-03849,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhAIAX,,100 kWh,Not Invoiced,,Earl Adkisson,,,Cream Premium,,,Flash,003P000001FidOzIAJ,4150,Cash,1,62800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQVIA0,005P0000002j5xdIAA,,201911-03850,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhBIAX,1,75 kWh,Not Invoiced,1,Karma Worthy,,1,Light Premium,,,Flash,003P000001FidP0IAJ,130,Cash,1,62600,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQWIA0,005P0000002j5xdIAA,,201911-03851,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhCIAX,1,100 kWh,Not Invoiced,1,Evelina Whisenhunt,,,Light Premium,,,Flash,003P000001FidP1IAJ,130,Loan,1,65000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQXIA0,005P0000002j5xdIAA,,201911-03852,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhDIAX,,75 kWh,Not Invoiced,1,Leo Dodier,,,Black Premium,,,Flare,003P000001FidP2IAJ,230,Cash,1,46500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShQYIA0,005P0000002j5xdIAA,,201911-03853,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhEIAX,,75 kWh,Not Invoiced,,Cara Freilich,,1,Black Textile,,,Flare,003P000001FidP3IAJ,230,Cash,1,48900,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQZIA0,005P0000002j5xdIAA,,201911-03854,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhFIAX,,100 kWh,Not Invoiced,,Celia Allocca,,,White Premium,,,Flare,003P000001FidP4IAJ,230,Cash,1,52800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQaIAK,005P0000002j5xdIAA,,201911-03855,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhGIAX,,100 kWh,Not Invoiced,,Ronnie Stuesse,,,Cream Premium,,,Flare,003P000001FidP5IAJ,230,Loan,1,50000,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQbIAK,005P0000002j5xdIAA,,201911-03856,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhHIAX,,100P kWh,Not Invoiced,1,Rashad Kassabaum,,,White Premium,,,Flare,003P000001FidP6IAJ,230,Cash,1,54800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQcIAK,005P0000002j5xdIAA,,201911-03857,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhIIAX,1,100 kWh,Not Invoiced,1,Roberta Mawyer,,,Light Premium,,,Flare,003P000001FidP7IAJ,1000,Cash,1,57800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQdIAK,005P0000002j5xdIAA,,201911-03858,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhJIAX,,75 kWh,Not Invoiced,1,Andree Reidler,,1,Black Textile,,,Flint,003P000001FidP8IAJ,1000,Cash,1,37600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQeIAK,005P0000002j5xdIAA,,201911-03859,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhKIAX,,75 kWh,Not Invoiced,1,Mackenzie Trentz,,1,Cream Premium,,,Flash,003P000001FidP9IAJ,4150,Loan,1,56100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQfIAK,005P0000002j5xdIAA,,201911-03860,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhLIAX,,100 kWh,Not Invoiced,,Marvella Cintora,,1,Cream Premium,,,Flare,003P000001FidPAIAZ,1000,Loan,1,53900,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShQgIAK,005P0000002j5xdIAA,,201911-03861,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhMIAX,,75 kWh,Not Invoiced,1,Harvey Harritt,,1,Black Premium,,,Flare,003P000001FidPBIAZ,4150,Cash,1,46100,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004ShQhIAK,005P0000002j5xdIAA,,201911-03862,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhNIAX,,100 kWh,Not Invoiced,,Marlen Grazioplene,,,Cream Premium,,,Flint,003P000001FidPCIAZ,55,Cash,1,42800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQiIAK,005P0000002j5xdIAA,,201911-03863,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhOIAX,,100 kWh,Not Invoiced,,King Redfield,,1,Black Premium,,,Flare,003P000001FidPDIAZ,4150,Loan,1,53900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQjIAK,005P0000002j5xdIAA,,201911-03864,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhPIAX,,100P kWh,Not Invoiced,,Lavonna Wehrenberg,,,Light Premium,,,Flash,003P000001FidPEIAZ,4150,Cash,1,63300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQkIAK,005P0000002j5xdIAA,,201911-03865,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhQIAX,,100P kWh,Not Invoiced,,Almeta Harrett,,,Cream Premium,,,Flash,003P000001FidPFIAZ,1000,Loan,1,63300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQlIAK,005P0000002j5xdIAA,,201911-03866,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhRIAX,,75 kWh,Not Invoiced,,Ignacia Paolello,,1,Black Textile,,,Flint,003P000001FidPGIAZ,55,Cash,1,38900,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShQmIAK,005P0000002j5xdIAA,,201911-03867,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhSIAX,,75 kWh,Not Invoiced,,Mario Dughi,,,Light Premium,,,Flint,003P000001FidPHIAZ,55,Cash,1,36300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQnIAK,005P0000002j5xdIAA,,201911-03868,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhTIAX,1,75 kWh,Not Invoiced,,Jame Solien,,1,Black Premium,,,Flare,003P000001FidPIIAZ,230,Cash,1,52600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQoIAK,005P0000002j5xdIAA,,201911-03869,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhUIAX,1,100 kWh,Not Invoiced,,Shoshana Sarlo,,1,Light Premium,,,Flash,003P000001FidPJIAZ,230,Loan,1,68900,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShQpIAK,005P0000002j5xdIAA,,201911-03870,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhVIAX,1,75 kWh,Not Invoiced,,Tawnya Mcdermett,,1,White Premium,,,Flare,003P000001FidPKIAZ,4150,Cash,1,51100,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004ShQqIAK,005P0000002j5xdIAA,,201911-03871,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhWIAX,,100 kWh,Not Invoiced,,Shanice Onezne,,,Cream Premium,,,Flare,003P000001FidPLIAZ,230,Loan,1,52800,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShQrIAK,005P0000002j5xdIAA,,201911-03872,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhXIAX,1,100 kWh,Not Invoiced,,Lashandra Jentzsch,,1,Cream Premium,,,Flint,003P000001FidPMIAZ,130,Cash,1,46100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQsIAK,005P0000002j5xdIAA,,201911-03873,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhYIAX,,100 kWh,Not Invoiced,,Kermit Roessner,,1,Black Textile,,,Flare,003P000001FidPNIAZ,4150,Loan,1,51100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQtIAK,005P0000002j5xdIAA,,201911-03874,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhZIAX,,100 kWh,Not Invoiced,1,Daniell Maddaloni,,,Black Textile,,,Flare,003P000001FidPOIAZ,0,Cash,1,50000,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004ShQuIAK,005P0000002j5xdIAA,,201911-03875,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhaIAH,,100 kWh,Not Invoiced,,Normand Kroemer,,,Black Premium,,,Flare,003P000001FidPPIAZ,130,Cash,1,50000,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShQvIAK,005P0000002j5xdIAA,,201911-03876,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhbIAH,,75 kWh,Not Invoiced,1,Lynell Ehrman,,1,Light Premium,,,Flare,003P000001FidPQIAZ,230,Cash,1,47600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQwIAK,005P0000002j5xdIAA,,201911-03877,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhcIAH,,100 kWh,Not Invoiced,,Tennille Feazelle,,,Light Premium,,,Flash,003P000001FidPRIAZ,1000,Loan,1,62800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQxIAK,005P0000002j5xdIAA,,201911-03878,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhdIAH,,75 kWh,Not Invoiced,1,Mao Cataquet,,,Cream Premium,,,Flint,003P000001FidPSIAZ,130,Cash,1,35000,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004ShQyIAK,005P0000002j5xdIAA,,201911-03879,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKheIAH,1,100 kWh,Not Invoiced,,Luba Kunter,,1,Cream Premium,,,Flare,003P000001FidPTIAZ,55,Loan,1,57400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShQzIAK,005P0000002j5xdIAA,,201911-03880,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhfIAH,,75 kWh,Not Invoiced,1,Katharine Fletes,,,Cream Premium,,,Flash,003P000001FidPUIAZ,130,Loan,1,55000,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004ShR0IAK,005P0000002j5xdIAA,,201911-03881,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhgIAH,,100 kWh,Not Invoiced,1,Everett Ketchum,,1,Light Premium,,,Flash,003P000001FidPVIAZ,130,Cash,1,62600,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004ShR1IAK,005P0000002j5xdIAA,,201911-03882,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhhIAH,1,100 kWh,Not Invoiced,,Maxwell Mazzetti,,,White Premium,,,Flare,003P000001FidPWIAZ,130,Loan,1,55000,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShR2IAK,005P0000002j5xdIAA,,201911-03883,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhiIAH,,100 kWh,Not Invoiced,,Pura Vixayack,,1,Black Premium,,,Flash,003P000001FidPXIAZ,130,Loan,1,63900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShR3IAK,005P0000002j5xdIAA,,201911-03884,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhjIAH,1,100 kWh,Not Invoiced,,Lynsey Hudley,,1,Light Premium,,,Flash,003P000001FidPYIAZ,0,Cash,1,68900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004ShR4IAK,005P0000002j5xdIAA,,201911-03885,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhkIAH,,100 kWh,Not Invoiced,,Racheal Ruzich,,1,Black Premium,,,Flare,003P000001FidPZIAZ,130,Cash,1,52400,1,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004ShR5IAK,005P0000002j5xdIAA,,201911-03886,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhlIAH,,75 kWh,Not Invoiced,1,Frieda Nuesca,,1,Black Premium,,,Flint,003P000001FidPaIAJ,130,Cash,1,37600,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004ShR6IAK,005P0000002j5xdIAA,,201911-03887,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:17.000+0000,,,,001P000001SUKhmIAH,1,100P kWh,Not Invoiced,,Alycia Whittle,,,Light Premium,,,Flint,003P000001FidPbIAJ,1000,Cash,1,48500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
